address,decimals,name,symbol
0xadb2437e6f65682b85f814fbc12fec0508a7b1d0,18,UniCrypt,UNCX
0xed40834a13129509a89be39a9be9c0e96a0ddd71,18,WarpToken,WARP
0x875773784af8135ea0ef43b5a374aad105c5d39e,18,Idle,IDLE
0x0488401c3f535193fa8df029d9ffe615a06e74e6,18,SparkPoint,SRK
0x038a68ff68c393373ec894015816e33ad41bd564,18,Glitch,GLCH
0x10be9a8dae441d276a5027936c3aaded2d82bc15,18,unimexnetwork,UMX
0x5f0e628b693018f639d10e4a4f59bd4d8b2b6b44,18,WhiteheartToken,WHITE
0x3597bfd533a99c9aa083587b074434e61eb0a258,8,DENT,DENT
0xb1e9157c2fdcc5a856c8da8b2d89b6c32b3c1229,18,ZenfuseTradingPlatformToken,ZEFU
0x260e63d91fccc499606bae3fe945c4ed1cf56a56,18,MoonTools.io,MOONS
0x066798d9ef0833ccc719076dab77199ecbd178b0,18,SakeToken,SAKE
0x945facb997494cc2570096c74b5f66a3507330a1,18,mStableBTC,mBTC
0x1b40183efb4dd766f11bda7a7c3ad8982e998421,18,VesperToken,VSP
0x84810bcf08744d5862b8181f12d17bfd57d3b078,18,SharedStakeGovernanceToken,SGT
0xed0439eacf4c4965ae4613d77a5c2efe10e5f183,18,shroom.finance,SHROOM
0xaac41ec512808d64625576eddd580e7ea40ef8b2,18,gameswap.org,GSWAP
0x2688213fedd489762a281a67ae4f2295d8e17ecc,18,FUD.finance,FUD
0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,18,RaiReflexIndex,RAI
0x95b3497bbcccc46a8f45f5cf54b0878b39f8d96c,18,UniDex,UNIDX
0x9ceb84f92a0561fa3cc4132ab9c0b76a59787544,18,DokiDokiFinance,DOKI
0xfc05987bd2be489accf0f509e44b0145d68240f7,18,ESSENTIA,ESS
0xc3771d47e2ab5a519e2917e61e23078d0c05ed7f,18,Gather,GTH
0xabe580e7ee158da464b51ee1a83ac0289622e6be,18,Offshift,XFT
0xca3fe04c7ee111f0bbb02c328c699226acf9fd33,18,seen.haus,SEEN
0x34612903db071e888a4dadcaa416d3ee263a87b9,18,ethart,arte
0x7ca4408137eb639570f8e647d9bd7b7e8717514a,18,AlpaToken,ALPA
0xa58a4f5c4bb043d2cc1e170613b74e767c94189b,18,UTUCoin,UTU
0x9a0aba393aac4dfbff4333b06c407458002c6183,18,ACoconut,AC
0x7eaf9c89037e4814dc0d9952ac7f888c784548db,18,Royale,ROYA
0x6399c842dd2be3de30bf99bc7d1bbf6fa3650e70,18,Premia,PREMIA
0x4ca0654f4fc1025cf1a17b7459c20ac0479522ad,18,RigelFinance,RIGEL
0x51e00a95748dbd2a3f47bc5c3b3e7b3f0fea666c,18,DVGToken,DVG
0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,18,PoolTogether,POOL
0x72e9d9038ce484ee986fea183f8d8df93f9ada13,18,SMARTCREDITToken,SMARTCREDIT
0xcb5f72d37685c3d5ad0bb5f982443bc8fcdf570e,18,RootKit,ROOT
0x557b933a7c2c45672b610f8954a3deb39a51a8ca,18,REVV,REVV
0x38a2fdc11f526ddd5a607c1f251c065f40fbf2f7,18,PhoenixDAO,PHNX
0x7866e48c74cbfb8183cd1a929cd9b95a7a5cb4f4,18,DexKit,KIT
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,18,WootradeNetwork,WOO
0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,18,Modefi,MOD
0x946112efab61c3636cbd52de2e1392d7a75a6f01,18,Hydro,HYDRO
0x0fe629d1e84e171f8ff0c1ded2cc2221caa48a3f,18,Mask,MASK
0xf99d58e463a2e07e5692127302c20a191861b4d6,18,Anyswap,ANY
0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b,18,Rally,RLY
0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8,6,KIRANetwork,KEX
0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,4,UltraToken,UOS
0x147faf8de9d8d8daae129b187f0d02d819126750,18,GeoDBCoin,GEO
0x8a854288a5976036a725879164ca3e91d30c6a1b,18,GET,GET
0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80,8,PhantasmaStake,SOUL
0x9e78b8274e1d6a76a0dbbf90418894df27cbceb5,18,UniFi,UniFi
0x3a880652f47bfaa771908c07dd8673a787daed3a,18,DerivaDAO,DDX
0x6c28aef8977c9b773996d0e8376d2ee379446f2f,18,Quickswap,QUICK
0xa1d6df714f91debf4e0802a542e13067f31b8262,18,RFOX,RFOX
0x275f5ad03be0fa221b4c6649b8aee09a42d9412a,18,Monavale,MONA
0x9b53e429b0badd98ef7f01f03702986c516a5715,18,hybrixhydra,HY
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,18,SuperFarm,SUPER
0x123151402076fc819b7564510989e475c9cd93ca,8,wrapped-DGLD,wDGLD
0xada0a1202462085999652dc5310a7a9e2bf3ed42,18,CoinSharesGoldandCryptoassetsIndexLite,CGI
0xea6412fb370e8d1605e6aeeaa21ad07c3c7e9f24,18,MUSH,MUSH
0x6149c26cd2f7b5ccdb32029af817123f6e37df5b,18,Launchpooltoken,LPOOL
0x69af81e73a73b40adf4f3d4223cd9b1ece623074,18,MaskNetwork,MASKNTWRK
0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb,18,xToken,XTK
0x7777777777697cfeecf846a76326da79cc606517,18,xSigma,SIG
0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,18,HOPRToken,HOPR
0x6c972b70c533e2e045f333ee28b9ffb8d717be69,18,FoundryLogisticsToken,FRY
0x63f88a2298a5c4aee3c216aa6d926b184a4b2437,18,GAMECredits,GAME
0xc8d2ab2a6fdebc25432e54941cb85b55b9f152db,18,GRAP,GRAP
0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,18,RenderToken,RNDR
0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,18,OVR,OVR
0x2e1e15c44ffe4df6a0cb7371cd00d5028e571d14,18,Mettalex,MTLX
0xd478161c952357f05f0292b56012cd8457f1cfbf,18,Polkamarkets,POLK
0x48fb253446873234f2febbf9bdeaa72d9d387f94,18,BancorGovernanceToken,vBNT
0x011a014d5e8eb4771e575bb1000318d509230afa,8,CreamUniswapV2WBTC-ETH,crUNIV2WBTCETH
0x01da76dea59703578040012357b81ffe62015c2d,8,CreamyETH,crYETH
0x054b7ed3f45714d3091e82aad64a1588dc4096ed,8,CreamHuobiBTC,crHBTC
0x10a3da2bb0fae4d591476fd97d6636fd172923a8,8,CreamFTXToken,crHEGIC
0x10fdbd1e48ee2fd9336a482d746138ae19e649db,8,CreamFTXToken,crFTT
0x17107f40d70f4470d20cb3f138a052cae8ebd4be,8,CreamrenBTC,crRENBTC
0x197070723ce0d3810a0e47f06e935c30a480d4fc,8,CreamWrappedBTC,crWBTC
0x19d1666f543d42ef17f66e376944a22aea1a8e46,8,CreamCompound,crCOMP
0x1d0986fb43985c88ffa9ad959cc24e6a087c7e35,8,CreamAlphaToken,crALPHA
0x1ff8cdb51219a8838b52e9cac09b71e591bc998e,8,CreamBinanceUSD,crBUSD
0x21011bc93d9e515b9511a817a1ed1d6d468f49fc,8,CreamCoverProtocolGovernanceToken,crCOVER
0x228619cca194fbe3ebeb2f835ec1ea5080dafbb2,8,CreamSushiBar,crXSUSHI
0x22b243b96495c547598d9042b6f94b01c22b2e9e,8,CreamSwagToken,crSWAG
0x25555933a8246ab67cbf907ce3d1949884e82b55,8,CreamSynthsUSD,crSUSD
0x2a537fa9ffaea8c1a41d3c2b68a9cb791529366d,8,CreamDefiPulseIndex,crDPI
0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,8,CreamAmp,crAMP
0x3225e3c669b39c7c8b3e204a8614bb218c5e31bc,8,CreamAAVEToken,crAAVE
0x338286c0bc081891a4bda39c7667ae150bf5d206,8,CreamSushiToken,crSUSHI
0x3623387773010d9214b10c551d6e7fc375d31f58,8,CreamMeta,crMTA
0x38f27c03d6609a86ff7716ad03038881320be4ad,8,CreamSushiSwapLPTokenDAI-ETH,crSLPDAIETH
0x3c6c553a95910f9fc81c98784736bd628636d296,8,CreamEmptySetDollar,crESD
0x44fbebd2f576670a6c33f6fc0b00aa8c5753b322,8,CreamUSDCoin,crUSDC
0x460ea730d204c822ce709f00a8e5959921715adc,8,CreamBasisCash,crBAC
0x4ee15f44c6f0d8d1136c83efd2e8e4ac768954c6,8,CreamyyCRV,crYYCRV
0x4fe11bc316b6d7a345493127fbe298b95adaad85,8,CreamUniswapV2USDC-ETH,crUNIV2USDCETH
0x59089279987dd76fc65bf94cb40e186b96e03cb3,8,CreamOriginToken,crOGN
0x5c291bc83d15f71fb37805878161718ea4b6aee9,8,CreamSushiSwapLPTokenETH-USDT,crSLPETHUSDT
0x5ecad8a75216cea7dff978525b2d523a251eea92,8,CreamSushiSwapLPTokenUSDC-ETH,crSLPUSDCETH
0x65883978ada0e707c3b2be2a6825b1c4bdf76a90,8,CreamAkropolis,crAKRO
0x697256caa3ccafd62bb6d3aa1c7c5671786a5fd9,8,CreamChainLinkToken,crLINK
0x6ba0c66c48641e220cf78177c144323b3838d375,8,CreamSushiSwapLPTokenSUSHI-ETH,crSLPSUSHIETH
0x73f6cba38922960b7092175c0add22ab8d0e81fc,8,CreamSushiSwapLPTokenWBTC-ETH,crSLPWBTCETH
0x797aab1ce7c01eb727ab980762ba88e7133d2157,8,CreamUSDT,crUSDT
0x7aaa323d7e398be4128c7042d197a2545f0f1fea,8,CreamOMGToken,crOMG
0x7ea9c63e216d5565c3940a2b3d150e59c2907db3,8,CreamBinanceWrappedBTC,crBBTC
0x85759961b116f1d36fd697855c57a6ae40793d9b,8,Cream1INCHToken,cr1INCH
0x8b3ff1ed4f36c2c2be675afb13cc3aa5d73685a5,8,CreamCelsius,crCEL
0x8b86e0598616a8d4f1fdae8b59e55fb5bc33d0d6,8,CreamEthLendToken,crLEND
0x8b950f43fcac4931d408f1fcda55c6cb6cbf3096,8,CreamBadgerSettBadger,crBBADGER
0x903560b1cce601794c584f58898da8a8b789fc5d,8,CreamKeep3rV1,crKP3R
0x92b767185fb3b04f881e3ac8e5b0662a027a1d9f,8,CreamDaiStablecoin,crDAI
0x9baf8a5236d44ac410c0186fe39178d5aad0bb87,8,CreamyCRV,crYCRV
0xb092b4601850e23903a42eacbc9d8a0eec26a4d5,8,CreamFrax,crFRAX
0xc25eae724f189ba9030b2556a1533e7c8a732e14,8,CreamSynthetixNetworkToken,crSNX
0xc68251421edda00a10815e273fa4b1191fac651b,8,CreamPickleToken,crPICKLE
0xc7fd8dcee4697ceef5a2fd4608a7bd6a94c77480,8,CreamCRV,crCRV
0xcbae0a83f4f9926997c8339545fb8ee32edc6b76,8,CreamYFI,crYFI
0xcd22c4110c12ac41acefa0091c432ef44efaafa0,8,CreamUniswapV2DAI-ETH,crUNIV2DAIETH
0xce4fe9b4b8ff61949dcfeb7e03bc9faca59d2eb3,8,CreamBalancer,crBAL
0xd06527d5e56a3495252a528c4987003b712860ee,8,CreamEther,crETH
0xd5103afcd0b3fa865997ef2984c66742c51b2a8b,8,CreamHuobiFIL,crHFIL
0xd532944df6dfd5dd629e8772f03d4fc861873abf,8,CreamSushiSwapLPTokenYFI-ETH,crSLPYFIETH
0xd692ac3245bb82319a31068d6b8412796ee85d2c,8,CreamHUSD,crHUSD
0xe6c3120f38f56deb38b69b65cc7dcaf916373963,8,CreamUniswapV2ETH-USDT,crUNIV2ETHUSDT
0xe89a6d0509faf730bd707bf868d9a2a744a363c7,8,CreamUniswap,crUNI
0xef58b2d5a1b8d3cde67b8ab054dc5c831e9bc025,8,CreamSerum,crSRM
0xeff039c3c1d668f408d09dd7b63008622a77532c,8,CreamWrappedNXM,crWNXM
0xf047d4be569fb770db143a6a90ef203fc1295922,8,CreamtBTC,crTBTC
0xf55bbe0255f7f4e70f63837ff72a577fbddbe924,8,CreamBarnBridgeGovernanceToken,crBOND
0xfd609a03b393f1a1cfcacedabf068cad09a924e2,8,CreamCreamETH2,crCRETH2
0x6e9730ecffbed43fd876a264c982e254ef05a0de,18,NordToken,NORD
0x661ab0ed68000491d98c796146bcf28c20d7c559,18,ShadowsNetwork,DOWS
0x0cdf9acd87e940837ff21bb40c9fd55f68bba059,18,PublicMint,MINT
0x126c121f99e1e211df2e5f8de2d96fa36647c855,18,DEGENIndex,DEGEN
0x0c7d5ae016f806603cb1782bea29ac69471cab9c,18,Bifrost,BFC
0xd23ac27148af6a2f339bd82d0e3cff380b5093de,18,SIREN,SI
0x4c25bdf026ea05f32713f00f73ca55857fbf6342,18,Font,FONT
0x68a3637ba6e75c0f66b61a42639c4e9fcd3d4824,18,MoonToken,MOON
0x4b1e80cac91e2216eeb63e29b957eb91ae9c2be8,18,Jupiter,JUP
0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,8,SENTinel,SENT
0x88ef27e69108b2633f8e1c184cc37940a075cc02,18,dego.finance,DEGO
0xee06a81a695750e71a662b51066f2c74cf4478a0,18,decentral.games,DG
0x0dde6f6e345bfd23f3f419f0dfe04e93143b44fb,18,SOTA,SOTA
0x739763a258640919981f9ba610ae65492455be53,18,NodeRunners,NDR
0xd82bb924a1707950903e2c0a619824024e254cd1,18,DAOfi,DAOfi
0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,18,Radicle,RAD
0xdbdb4d16eda451d0503b854cf79d55697f90c8df,18,Alchemix,ALCX
0x24a6a37576377f63f194caa5f518a60f45b42921,18,FloatBank,BANK
0x9b99cca871be05119b2012fd4474731dd653febe,18,Antimatter.FinanceGovernanceToken,MATTER
0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,18,FractalProtocolToken,FCL
0xf411903cbc70a74d22900a5de66a2dda66507255,18,VERA,VRA
0xe5feeac09d36b18b3fa757e5cf3f8da6b8e27f4c,18,NFTINDEX,NFTI
0x5affe41805a9e57fed3657d0e64d96aea0b77885,6,OpiumUSDTProtectionv2USDC,OPIUMLP34b7
0xf3dcbc6d72a4e1892f7917b7c43b74131df8480e,18,BDPToken,BDP
0xbbc2ae13b23d715c30720f079fcd9b4a74093505,18,EthernityChainERNToken,ERN
0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c,18,KylinNetwork,KYL
0xfb5453340c03db5ade474b27e68b6a9c6b2823eb,18,MetaFactory,ROBOT
0x59e9261255644c411afdd00bd89162d09d862e38,18,ETHA,ETHA
0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,18,Paint,PAINT
0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8,18,RulerProtocol,RULER
0x892a6f9df0147e5f079b0993f486f9aca3c87881,9,unification.comxfund,xFUND
0x7a5ce6abd131ea6b148a022cb76fc180ae3315a6,18,bAlpha,bALPHA
0x80ab141f324c3d6f2b18b030f1c4e95d4d658778,18,DEA,DEA
0x3506424f91fd33084466f402d5d97f05f8e3b4af,18,chiliZ,CHZ
0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,18,InverseDAO,INV
0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,18,GOVI,GOVI
0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,18,BetProtocolToken,BEPRO
0x1cbb83ebcd552d5ebf8131ef8c9cd9d9bab342bc,18,Non-FungibleYearn,NFY
0x2216e873ea4282ebef7a02ac5aea220be6391a7c,18,smol,SMOL
0x92e187a03b6cd19cb6af293ba17f2745fd2357d5,18,UnitProtocol,DUCKUNIT
0x888888435fde8e7d4c54cab67f206e4199454c60,18,DFXToken,DFX
0xc4de189abf94c57f396bd4c52ab13b954febefd8,18,B.20,B20
0x7f1f2d3dfa99678675ece1c243d3f7bc3746db5d,18,Tapmydata,TAP
0x00d1793d7c3aae506257ba985b34c76aaf642557,18,Tacos,TACO
0x19a2cf2a1b2f76e52e2b0c572bd80a95b4fa8643,18,FyoozNFT,FYZNFT
0x92ef4ffbfe0df030837b65d7fccfe1abd6549579,18,Swirge,SWG
0xed30dd7e50edf3581ad970efc5d9379ce2614adb,18,ARCGovernanceTokenOld,ARCXOLD
0xcd91538b91b4ba7797d39a2f66e63810b50a33d0,18,ARCSTABLEx,STABLEx
0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,18,DuskNetwork,DUSK
0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,18,ETH2xFlexibleLeverageIndex,ETH2xFLI
0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,18,FTT,FTXToken
0x037a54aab062628c9bbae1fdb1583c195585fe41,18,LCX,LCX
0x544c42fbb96b39b21df61cf322b5edc285ee7429,18,InsurAce,INSUR
0x29239242a83479a4074cb1c9e2a3e6705a4a4455,18,TOZEX,TOZ
0xf938424f7210f31df2aee3011291b658f872e91e,18,VISOR,VISR
0x8185bc4757572da2a610f887561c32298f1a5748,18,Aluna,ALN
0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,18,ChainGuardiansGovernanceToken,CGG
0x32a7c02e79c4ea1008dd6564b35f131428673c41,18,CRUST,CRU
0xac51066d7bec65dc4589368da368b212745d63e8,6,ALICE,ALICE
0x1c9922314ed1415c95b9fd453c3818fd41867d0b,18,TOWER,TOWER
0xa8b61cff52564758a204f841e636265bebc8db9b,18,YieldProtocol,YIELD
0x850aab69f0e0171a9a49db8be3e71351c8247df4,18,Konomi,KONO
0xbae5f2d8a1299e5c4963eaff3312399253f27ccb,9,SOAR.FI,SOAR
0xac3211a5025414af2866ff09c23fc18bc97e79b1,18,DOVU,DOV
0x3f4e02741b155f5ce8d6190d294d4f916125b896,18,CircleEx,CX
0x73374ea518de7addd4c2b624c0e8b113955ee041,18,JuggernautDeFi,JGN
0xfad45e47083e4607302aa43c65fb3106f1cd7607,9,hoge.finance,HOGE
0xe9a95d175a5f4c9369f3b74222402eb1b837693b,8,ChangeNOW,NOW
0xeabb8996ea1662cad2f7fb715127852cd3262ae9,18,ConnectFinancial,CNFI
0xdea67845a51e24461d5fed8084e69b426af3d5db,18,HodlTree,HTRE
0x8b39b70e39aa811b69365398e0aace9bee238aeb,18,PolkaFoundry,PKF
0xb20043f149817bff5322f1b928e89abfc65a9925,8,EXRT,EXRT
0xa487bf43cf3b10dffc97a9a744cbb7036965d3b9,18,Deri,DERI
0x14da7b27b2e0fedefe0a664118b0c9bc68e2e9af,18,BlockchainCutiesUniverseGovernanceToken,BCUG
0x8b0e42f366ba502d787bb134478adfae966c8798,18,LABSGroup,LABS
0xcbfef8fdd706cde6f208460f2bf39aa9c785f05d,18,KineGovernanceToken,KINE
0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54,18,HAPI,HAPI
0xc5bddf9843308380375a611c18b50fb9341f502a,18,veCRV-DAOyVault,yveCRVDAO
0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af,18,k21.kanon.art,K21
0x226f7b842e0f0120b7e194d05432b3fd14773a9d,18,UNIONProtocolGovernanceToken,UNN
0x0ace32f6e87ac1457a5385f8eb0208f37263b415,10,HabitatToken,HBT
0xa42f266684ac2ad6ecb00df95b1c76efbb6f136c,18,CashTech,CATE
0xbc4171f45ef0ef66e76f979df021a34b46dcc81d,18,Dorayaki,DORA
0x07bac35846e5ed502aa91adf6a9e7aa210f2dcbe,18,erowan,erowan
0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8,18,Sentivate,SNTVT
0xc4c2614e694cf534d407ee49f8e44d125e4681c4,18,ChainGames,CHAIN
0x000000000000d0151e748d25b766e77efe2a6c83,18,XDEFIGovernanceToken,XDEX
0x8564653879a18c560e7c0ea0e084c516c62f5653,18,UpBots,UBXT
0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,18,GraphLinq,GLQ
0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,18,Lympotokens,LYM
0x3d3d35bb9bec23b06ca00fe472b50e7a4c692c30,18,Vidya,VIDYA
0xf921ae2dac5fa128dc0f6168bf153ea0943d2d43,8,FireProtocol,FIRE
0xfc979087305a826c2b2a0056cfaba50aad3e6439,18,DAFIToken,DAFI
0xcd2828fc4d8e8a0ede91bb38cf64b1a81de65bf6,18,OddzToken,ODDZ
0x72630b1e3b42874bf335020ba0249e3e9e47bafc,18,PaypolitanToken,EPAN
0xe3cb486f3f5c639e98ccbaf57d95369375687f80,8,renDGB,renDGB
0x0ace20a35ee382bda90d1d93cee65f5970fc01c8,18,Chip,CHIP
0xa92e7c82b11d10716ab534051b271d2f6aef7df5,18,AraToken,ARA
0x5dc02ea99285e17656b8350722694c35154db1e8,8,bonded.finance,BONDfinance
0xc96c1609a1a45ccc667b2b7fa6508e29617f7b69,18,2GT_token,2GT
0xc3d088842dcf02c13699f936bb83dfbbc6f721ab,18,VoucherEthereum,vETH
0xca0e7269600d353f70b14ad118a49575455c0f2f,18,AMLT,AMLT
0xceb286c9604c542d3cc08b41aa6c9675b078a832,18,VortexDeFi,VTX
0xba4cfe5741b357fa371b506e5db0774abfecf8fc,18,vVSPpool,vVSP
0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18,Tribe,TRIBE
0x956f47f50a910163d8bf957cf5846d573e7f87ca,18,FeiUSD,FEI
0x70e8de73ce538da2beed35d14187f6959a8eca96,6,XSGD,XSGD
0x626e8036deb333b408be468f951bdb42433cbf18,18,AIOZNetwork,AIOZ
0xa0cf46eb152656c7090e769916eb44a138aaa406,18,Spheroid,SPH
0x1796ae0b0fa4862485106a0de9b654efe301d0b2,18,Polkamon,PMON
0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4,18,Sylo,SYLO
0xdb0acc14396d108b3c5574483acb817855c9dc8d,8,Emblem,EMB
0x1735db6ab5baa19ea55d0adceed7bcdc008b3136,18,UREEQAToken,URQA
0x99295f1141d58a99e939f7be6bbe734916a875b8,18,LinkPool,LPL
0xe1c7e30c42c24582888c758984f6e382096786bd,8,Curate,XCUR
0xff75ced57419bcaebe5f05254983b013b0646ef5,18,CookToken,COOK
0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,18,CellframeToken,CELL
0x5b09a0371c1da44a8e24d36bf5deb1141a84d875,18,MADToken,MAD
0xc834fa996fa3bec7aad3693af486ae53d8aa8b50,18,Convergence,CONV
0x106538cc16f938776c7c180186975bca23875287,18,BASv2,BASv2
0x3505f494c3f0fed0b594e01fa41dd3967645ca39,18,SWARM,SWM
0xfbbe9b1142c699512545f47937ee6fae0e4b0aa9,18,EDDA,EDDA
0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7,18,TidalToken,TIDAL
0xb78b3320493a4efaa1028130c5ba26f0b6085ef8,18,DraculaToken,DRC2
0x55296f69f40ea6d20e478533c15a6b08b654e758,18,XYOracle,XYO
0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,18,ArconaDistributionContract,ARCONA
0x9534ad65fb398e27ac8f4251dae1780b989d136e,18,PYRToken,PYR
0xa31b1767e09f842ecfd4bc471fe44f830e3891aa,18,ROOBEE,ROOBEE
0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,18,DeeperNetwork,DPR
0xd9b312d77bc7bed9b9cecb56636300bed4fe5ce9,18,Gains,GAINS
0x5f98805a4e8be255a32880fdec7f6728c6568ba0,18,LUSDStablecoin,LUSD
0x1da87b114f35e1dc91f72bf57fc07a768ad40bb0,18,Equalizer,EQZ
0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112,18,GenShards,GS
0xa8006c4ca56f24d6836727d106349320db7fef82,8,Internxt,INXT
0x383518188c0c6d7730d91b2c03a03c837814a899,9,Olympus,OHM
0x5eaa69b29f99c84fe5de8200340b4e9b4ab38eac,18,RazeNetwork,RAZE
0x88acdd2a6425c3faae4bc9650fd7e27e0bebb7ab,18,Alchemist,MIST
0x3d6f0dea3ac3c607b3998e6ce14b6350721752d9,18,CARD.STARTER,CARDS
0x33840024177a7daca3468912363bed8b425015c5,18,ethboxToken,EBOX
0xec213f83defb583af3a000b1c0ada660b1902a0f,18,Presearch,PRE
0xf418588522d5dd018b425e472991e52ebbeeeeee,18,EthereumPushNotificationService,PUSH
0xd8e3fb3b08eba982f2754988d70d57edc0055ae6,9,Zoracles,ZORA
0xc477d038d5420c6a9e0b031712f61c5120090de9,18,BosonToken,BOSON
0xdd1ad9a21ce722c151a836373babe42c868ce9a4,18,UniversalBasicIncome,UBI
0x53c8395465a84955c95159814461466053dedede,18,DeGateToken,DG2
0x16c52ceece2ed57dad87319d91b5e3637d50afa4,18,TCAPToken,TCAP
0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,18,BasketDAOGov,BASK
0x5cf04716ba20127f1e2297addcf4b5035000c9eb,18,NKN,NKN
0x4730fb1463a6f1f44aeb45f6c5c422427f37f4d0,18,The4thPillarToken,FOUR
0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6,0,Dentacoin,DCN
0x77fba179c79de5b7653f68b5039af940ada60ce0,18,AmpleforthGovernance,FORTH
0xe796d6ca1ceb1b022ece5296226bf784110031cd,18,BlindBoxesToken,BLES
0x48c3399719b582dd63eb5aadf12a40b4c3f52fa2,18,StakeWise,SWISE
0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,18,KyberNetworkCrystalv2,KNC
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73,18,yAxisV2,YAXIS
0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa,18,Orbs,ORBS
0xa02120696c7b8fe16c09c749e4598819b2b0e915,18,WirexToken,WXT
0x28a06c02287e657ec3f8e151a13c36a1d43814b0,18,BAG,BAG
0x2f109021afe75b949429fe30523ee7c0d5b27207,18,OCC,OCC
0x767fe9edc9e0df98e07454847909b5e959d7ca0e,18,Illuvium,ILV
0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,18,UnFederalReserveToken,eRSDL
0xf16e81dce15b08f326220742020379b855b87df9,18,IceToken,ICE
0xe4cfe9eaa8cdb0942a80b7bc68fd8ab0f6d44903,18,XEND,XEND
0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,18,UnmarshalToken,MARSH
0x2d80f5f5328fdcb6eceb7cacf5dd8aedaec94e20,4,AGAToken,AGA
0x3d658390460295fb963f54dc0899cfb1c30776df,8,CircuitsOfValue,Coval
0x7ff4169a6b5122b664c51c95727d87750ec07c84,18,10SetToken,10SET
0x1de5e000c41c8d35b9f1f4985c23988f05831057,18,BonFi,BNF
0x818fc6c2ec5986bc6e2cbf00939d90556ab12ce5,18,Kin,KIN
0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,18,GolemNetworkToken,GLM
0x467bccd9d29f223bce8043b84e8c8b282827790f,2,Telcoin,TEL
0x90de74265a416e1393a450752175aed98fe11517,18,UnlockDiscountToken,UDT
0x808507121b80c02388fad14726482e061b8da827,18,Pendle,PENDLE
0x7a2bc711e19ba6aff6ce8246c546e8c4b4944dfd,8,WAXEconomicToken,WAXE
0x15b543e986b8c34074dfc9901136d9355a537e7e,18,StudentCoin,STC
0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,18,Route,ROUTE
0x7c8155909cd385f120a56ef90728dd50f9ccbe52,15,Nahmii,NII
0x1614f18fc94f47967a3fbe5ffcd46d4e7da3d787,18,PAIDNetwork,PAID
0x182f4c4c97cd1c24e1df8fc4c053e5c47bf53bef,18,keyTangoToken,TANGO
0x7bef710a5759d197ec0bf621c3df802c2d60d848,18,SPLYTSHOPX,SHOPX
0x358aa737e033f34df7c54306960a38d09aabd523,18,AresProtocol,ARES
0xb453f1f2ee776daf2586501361c457db70e1ca0f,8,AGARewards,AGAr
0x0cab5a7dcab521af5404fa604b85113267d38444,6,OpiumxDAIOmniBridgeProtection,OPIUMLP1c60
